Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Label
41.18312287,1.08,9.63,-0.34,0,-0.03,0.02,Stand
41.30420709,1.08,9.63,-0.36,-0.01,-0.03,0.01,Stand
41.39270401,1,9.67,-0.47,-0.02,-0.02,0.02,Stand
41.49805212,1.07,9.62,-0.37,-0.01,-0.02,0.01,Stand
41.60309911,1.02,9.6,-0.38,-0.02,-0.02,0.01,Stand
41.70760298,1.07,9.62,-0.36,-0.02,-0.02,0.01,Stand
41.81327891,1.04,9.63,-0.38,-0.03,-0.02,0.01,Stand
41.91807795,1.05,9.6,-0.34,-0.02,-0.02,0,Stand
42.02263403,1.07,9.59,-0.33,-0.03,-0.03,0,Stand
42.12838292,1.03,9.58,-0.33,-0.02,-0.03,0,Stand
42.23435593,1.11,9.61,-0.35,-0.03,-0.03,0.01,Stand
42.33764815,1.06,9.61,-0.34,-0.03,-0.01,0.01,Stand
42.4433341,1.06,9.57,-0.34,-0.01,-0.02,0.02,Stand
42.54791713,1.09,9.59,-0.36,-0.02,-0.03,0.01,Stand
42.65350795,1.03,9.61,-0.36,-0.02,-0.02,0.01,Stand
42.75794983,1.09,9.6,-0.33,-0.02,-0.02,0,Stand
42.86304498,1.06,9.57,-0.32,-0.02,-0.03,0.01,Stand
42.9675591,1.12,9.61,-0.29,-0.02,-0.03,0.01,Stand
43.07312894,1.1,9.57,-0.32,-0.02,-0.02,0.01,Stand
43.17803311,1.06,9.59,-0.34,-0.02,-0.02,0,Stand
43.28180718,1.08,9.6,-0.34,-0.02,-0.02,0,Stand
43.38906908,1.05,9.62,-0.38,-0.02,-0.03,0,Stand
43.49198198,1.01,9.55,-0.3,-0.02,-0.03,0.01,Stand
43.59978318,1.07,9.63,-0.29,-0.02,-0.01,0.01,Stand
43.70212913,1.05,9.61,-0.37,-0.01,-0.02,0.01,Stand
43.807585,1.12,9.62,-0.34,-0.02,-0.02,0.01,Stand
43.91361618,1.1,9.59,-0.37,-0.02,-0.02,0,Stand
44.01755691,1.05,9.57,-0.34,-0.02,-0.03,0,Stand
44.12253094,1.07,9.59,-0.34,-0.01,-0.02,0.01,Stand
44.22797894,1.04,9.6,-0.31,-0.02,-0.02,0.01,Stand
44.33279419,1.03,9.57,-0.32,-0.03,-0.02,0,Stand
44.43683195,1.03,9.61,-0.3,-0.03,-0.02,0.01,Stand
44.54231,1,9.56,-0.34,-0.01,-0.01,0.01,Stand
44.64829683,1,9.56,-0.32,-0.02,-0.02,0.01,Stand
44.75285292,1.05,9.61,-0.33,-0.02,-0.02,0.01,Stand
44.85769391,1.02,9.58,-0.32,-0.02,-0.02,0,Stand
44.96299911,1.03,9.6,-0.3,-0.02,-0.02,0.01,Stand
45.06759,1.04,9.61,-0.32,-0.02,-0.02,0.01,Stand
45.17304897,1.03,9.61,-0.31,-0.01,-0.02,0.01,Stand
45.27749491,1.06,9.59,-0.34,-0.02,-0.02,0.02,Stand
45.38262391,1.07,9.61,-0.32,-0.02,-0.01,0.01,Stand
45.48803806,1.07,9.56,-0.26,-0.03,-0.03,0,Stand
45.59201598,1.05,9.6,-0.3,-0.02,-0.03,0.01,Stand
45.69753003,1.03,9.58,-0.31,-0.02,-0.03,0.01,Stand
45.80293083,1.06,9.61,-0.32,-0.03,-0.02,0.01,Stand
45.90758181,1.07,9.6,-0.3,-0.02,-0.02,0.01,Stand
46.01245213,1.02,9.54,-0.27,-0.01,-0.02,0.01,Stand
46.11801386,1.06,9.58,-0.29,-0.01,-0.02,0.01,Stand
46.22267413,1.09,9.62,-0.31,-0.01,-0.02,0.01,Stand
46.32755399,1.05,9.59,-0.34,-0.01,-0.03,0.01,Stand
46.4328351,1.07,9.58,-0.29,-0.02,-0.03,0.01,Stand
46.53750801,1.04,9.57,-0.28,-0.02,-0.02,0.01,Stand
46.64256001,1.06,9.6,-0.31,-0.02,-0.02,0.01,Stand
46.74784517,1.09,9.58,-0.32,-0.02,-0.02,0.01,Stand
46.85301185,1.07,9.59,-0.31,-0.02,-0.02,0.01,Stand
46.95761895,1.06,9.56,-0.3,-0.03,-0.02,0.01,Stand
47.06300211,1.13,9.6,-0.28,-0.02,-0.02,0.01,Stand
47.1680162,1.11,9.61,-0.26,-0.02,-0.02,0.01,Stand
47.27247405,1.09,9.59,-0.33,-0.02,-0.02,0.01,Stand
47.37792802,1.08,9.6,-0.3,-0.02,-0.02,0.01,Stand
47.48266697,1.11,9.6,-0.31,-0.01,-0.02,0.01,Stand
47.58810592,1.09,9.56,-0.28,-0.02,-0.02,0.01,Stand
47.72274804,1.14,9.62,-0.22,-0.02,-0.02,0.01,Stand
47.79764915,1.18,9.59,-0.31,-0.02,-0.02,0.02,Stand
47.90257788,1.12,9.56,-0.28,-0.02,-0.02,0.01,Stand
48.00701404,1.11,9.62,-0.32,-0.02,-0.02,0.02,Stand
48.11212587,1.08,9.56,-0.28,-0.02,-0.02,0.01,Stand
48.21756101,1.1,9.58,-0.3,-0.02,-0.03,0.01,Stand
48.32296896,1.17,9.61,-0.32,-0.02,-0.02,0.01,Stand
48.42804599,1.11,9.6,-0.33,-0.02,-0.02,0.01,Stand
48.53191805,1.13,9.57,-0.3,-0.02,-0.02,0.01,Stand
48.63792205,1.12,9.57,-0.31,-0.02,-0.02,0.01,Stand
48.74258089,1.15,9.6,-0.31,-0.01,-0.02,0.01,Stand
48.84694505,1.14,9.58,-0.32,-0.02,-0.03,0.01,Stand
48.95284104,1.15,9.6,-0.31,-0.01,-0.02,0.01,Stand
49.05761409,1.13,9.6,-0.3,-0.02,-0.03,0.01,Stand
49.16251898,1.14,9.58,-0.31,-0.02,-0.03,0.01,Stand
49.26820087,1.12,9.57,-0.39,-0.02,-0.03,0.01,Stand
49.37265301,1.17,9.59,-0.35,-0.02,-0.02,0.01,Stand
49.47854805,1.13,9.54,-0.31,-0.02,-0.01,0.02,Stand
49.58197904,1.18,9.59,-0.33,-0.01,-0.01,0.02,Stand
49.68751693,1.22,9.61,-0.33,-0.02,-0.01,0.02,Stand
49.79252505,1.17,9.57,-0.36,-0.02,-0.01,0.01,Stand
49.89853907,1.22,9.58,-0.31,-0.02,-0.03,0.01,Stand
50.00310397,1.15,9.55,-0.32,0,-0.05,0.02,Stand
50.10836601,1.34,9.59,-0.37,0.01,-0.07,0,Stand
50.21209908,1.14,9.59,-0.35,0.03,-0.08,0.01,Stand
50.31720901,1.09,9.5,-0.46,0.03,-0.06,0.05,Stand
50.42216396,1.3,9.56,-0.55,0.05,-0.03,0.07,Stand
50.52728009,1.46,9.6,-0.65,0.04,-0.03,0.08,Stand
50.63211799,1.43,9.53,-0.71,0.03,-0.01,0.06,Stand
50.73726106,1.43,9.5,-0.73,0,-0.01,0.05,Stand
50.84221315,1.53,9.53,-0.68,-0.02,0.02,0.03,Stand
50.94726396,1.43,9.5,-0.76,-0.03,0.01,0.02,Stand
51.05260015,1.44,9.48,-0.71,-0.04,0,0.02,Stand
51.15809989,1.58,9.55,-0.65,-0.05,0,0.01,Stand
51.26255798,1.56,9.55,-0.63,-0.04,-0.01,0,Stand
51.368083,1.6,9.52,-0.59,-0.04,-0.01,0.02,Stand
51.47303605,1.51,9.5,-0.58,-0.03,-0.01,0.01,Stand
51.57725406,1.54,9.54,-0.58,-0.05,0.02,0.01,Stand
51.68216491,1.52,9.49,-0.56,-0.04,0.01,0.01,Stand
51.78808403,1.55,9.5,-0.48,-0.05,0.01,0,Stand
51.89294791,1.51,9.53,-0.45,-0.04,0.01,0.02,Stand
51.9970901,1.54,9.52,-0.47,-0.04,0,0.02,Stand
52.10242987,1.67,9.53,-0.42,-0.05,0,0.01,Stand
52.20770812,1.56,9.51,-0.41,-0.05,0,0,Stand
52.31306601,1.57,9.54,-0.35,-0.06,0.01,0,Stand
52.41713881,1.58,9.5,-0.22,-0.05,0.01,0,Stand
52.52310801,1.48,9.5,-0.27,-0.04,0.01,0,Stand
52.62809205,1.55,9.5,-0.22,-0.04,0,0,Stand
52.73207712,1.54,9.54,-0.23,-0.05,0,0,Stand
52.83767915,1.52,9.51,-0.14,-0.06,-0.01,-0.01,Stand
52.94264698,1.49,9.52,-0.12,-0.05,-0.01,-0.02,Stand
53.04804301,1.48,9.58,-0.1,-0.04,-0.02,-0.01,Stand
53.15197802,1.45,9.54,-0.09,-0.04,-0.02,-0.01,Stand
53.25760412,1.42,9.56,-0.06,-0.03,-0.02,0,Stand
53.36319399,1.41,9.56,-0.04,-0.03,-0.01,0,Stand
53.46767902,1.43,9.55,-0.03,-0.02,-0.01,0,Stand
53.57262993,1.38,9.56,-0.03,-0.02,-0.02,0,Stand
53.67788315,1.41,9.56,-0.02,-0.02,-0.02,0,Stand
53.78241396,1.47,9.54,0.02,-0.03,-0.02,0,Stand
53.88769889,1.37,9.56,-0.06,-0.02,-0.02,-0.01,Stand
53.99229002,1.43,9.58,0.03,-0.03,-0.02,0,Stand
54.11256599,1.4,9.63,-0.09,-0.03,-0.01,0.01,Stand
54.20216179,1.3,9.54,0.01,-0.03,-0.02,0.01,Stand
54.30724907,1.34,9.55,0.04,-0.02,-0.02,0,Stand
54.41204309,1.33,9.54,0.06,-0.03,-0.02,0,Stand
54.51644206,1.35,9.61,0.06,-0.02,-0.02,0,Stand
54.62299895,1.35,9.57,0.02,-0.03,-0.02,0,Stand
54.72806716,1.35,9.56,0.08,-0.03,-0.02,0,Stand
54.83227205,1.3,9.57,0.07,-0.02,-0.02,0,Stand
54.93762517,1.29,9.52,0.08,-0.02,-0.03,0.01,Stand
55.0433321,1.37,9.57,0.1,-0.02,-0.02,0.01,Stand
55.14813995,1.28,9.56,0.07,-0.03,-0.02,0,Stand
55.25330091,1.33,9.55,0.11,-0.02,-0.02,0,Stand
55.3578639,1.35,9.53,0.15,-0.02,-0.02,0.01,Stand
55.4621141,1.31,9.56,0.08,-0.02,-0.02,0.01,Stand
55.56712604,1.32,9.56,0.08,-0.02,-0.02,0.01,Stand
55.67199898,1.28,9.53,0.11,-0.01,-0.02,0.01,Stand
55.777174,1.33,9.59,0.15,-0.02,-0.02,0,Stand
55.88331103,1.32,9.53,0.1,-0.03,-0.02,0.01,Stand
56.00317693,1.32,9.55,0.11,-0.01,-0.02,0.01,Stand
56.09214401,1.3,9.57,0.09,-0.02,-0.02,0.01,Stand
56.19806314,1.3,9.56,0.09,-0.02,-0.02,0.01,Stand
56.30224109,1.31,9.57,0.13,-0.02,-0.02,0.01,Stand
56.40766406,1.27,9.55,0.09,-0.03,-0.03,0.01,Stand
56.51307583,1.29,9.53,0.07,-0.02,-0.02,0.01,Stand
56.61837506,1.31,9.53,0.07,-0.02,-0.02,0.01,Stand
56.72232485,1.32,9.59,0.1,-0.03,-0.02,0.01,Stand
56.82826996,1.28,9.56,0.1,-0.02,-0.02,0.01,Stand
56.932863,1.31,9.56,0.11,-0.03,-0.03,0.01,Stand
57.03836203,1.31,9.57,0.12,-0.02,-0.02,0.01,Stand
57.14390302,1.29,9.57,0.08,-0.02,-0.02,0.01,Stand
57.24759507,1.33,9.56,0.06,-0.03,-0.03,0.01,Stand
57.35233498,1.29,9.59,0.01,-0.02,-0.02,0.02,Stand
57.45729899,1.27,9.58,0.08,-0.03,-0.01,0.01,Stand
57.56294394,1.31,9.57,0.14,-0.02,-0.03,0.01,Stand
57.66858482,1.31,9.55,0.14,-0.02,-0.02,0.01,Stand
57.77312708,1.33,9.58,0.13,-0.02,-0.03,0.01,Stand
57.87831593,1.32,9.6,0.12,-0.02,-0.02,0.01,Stand
57.98316216,1.31,9.59,0.15,-0.02,-0.02,0.01,Stand
58.088377,1.32,9.56,0.14,-0.02,-0.02,0.01,Stand
58.19313002,1.37,9.56,0.15,-0.02,-0.02,0.01,Stand
58.2981801,1.32,9.55,0.15,-0.02,-0.02,0.01,Stand
58.40233707,1.34,9.56,0.14,-0.02,-0.03,0.01,Stand
58.50759292,1.33,9.58,0.14,-0.02,-0.03,0.01,Stand
58.61296797,1.35,9.59,0.13,-0.02,-0.02,0.01,Stand
58.71817899,1.3,9.52,0.15,-0.02,-0.02,0.01,Stand
58.82330108,1.31,9.56,0.13,-0.02,-0.01,0,Stand
58.92825794,1.34,9.57,0.15,-0.02,-0.02,0.01,Stand
59.03320122,1.35,9.57,0.07,-0.02,-0.03,0.01,Stand
59.13752913,1.34,9.56,0.1,-0.03,-0.02,0.01,Stand
59.24223304,1.31,9.56,0.14,-0.02,-0.03,0.01,Stand
59.34814,1.33,9.62,0.17,-0.02,-0.02,0.01,Stand
59.45353389,1.33,9.55,0.15,-0.02,-0.02,0.01,Stand
59.55715513,1.29,9.56,0.14,-0.02,-0.02,0.01,Stand
59.66300416,1.36,9.55,0.14,-0.01,-0.03,0.01,Stand
59.76796317,1.32,9.55,0.17,-0.02,-0.03,0.01,Stand
59.87329721,1.32,9.56,0.14,-0.02,-0.02,0.01,Stand
59.977314,1.32,9.58,0.14,-0.02,-0.02,0.01,Stand
60.08233118,1.3,9.59,0.16,-0.02,-0.02,0.01,Stand
60.18727899,1.33,9.56,0.15,-0.02,-0.02,0.01,Stand
60.29298806,1.32,9.58,0.11,-0.02,-0.02,0.01,Stand
60.39763188,1.36,9.56,0.15,-0.02,-0.02,0.01,Stand
60.51730704,1.34,9.57,0.14,-0.02,-0.02,0.01,Stand
60.60764098,1.31,9.57,0.15,-0.02,-0.02,0.01,Stand
60.71212697,1.35,9.62,0.14,-0.02,-0.02,0.01,Stand
60.81833696,1.38,9.56,0.18,-0.02,-0.02,0.01,Stand
60.92340612,1.36,9.6,0.15,-0.01,-0.02,0.01,Stand
61.02714586,1.34,9.55,0.14,-0.01,-0.03,0.01,Stand
61.13221812,1.36,9.57,0.11,-0.02,-0.02,0.01,Stand
61.23756409,1.35,9.57,0.14,-0.01,-0.02,0.01,Stand
61.34225893,1.36,9.57,0.13,-0.02,-0.02,0.01,Stand
61.44726801,1.35,9.57,0.13,-0.02,-0.02,0.01,Stand
61.55225205,1.36,9.56,0.17,-0.02,-0.02,0.01,Stand
61.65715718,1.34,9.57,0.14,-0.02,-0.02,0.01,Stand
61.79321909,1.34,9.57,0.15,-0.02,-0.03,0.01,Stand
61.8681829,1.37,9.54,0.13,-0.02,-0.02,0.01,Stand
61.97332907,1.36,9.56,0.12,-0.01,-0.02,0.01,Stand
62.07831001,1.37,9.57,0.16,-0.02,-0.02,0.01,Stand
62.18396497,1.34,9.56,0.15,-0.02,-0.03,0.01,Stand
62.28725004,1.32,9.53,0.17,-0.02,-0.02,0.01,Stand
62.39225483,1.31,9.53,0.12,-0.02,-0.02,0.01,Stand
62.49713516,1.3,9.55,0.14,-0.02,-0.03,0.01,Stand
62.6033442,1.36,9.55,0.13,-0.02,-0.02,0.01,Stand
62.70832992,1.32,9.55,0.13,-0.02,-0.02,0.01,Stand
62.81311512,1.37,9.54,0.17,-0.02,-0.02,0.01,Stand
62.91812491,1.35,9.54,0.14,-0.02,-0.03,0.01,Stand
63.02332902,1.39,9.58,0.13,-0.02,-0.03,0.01,Stand
63.12770891,1.38,9.56,0.11,-0.02,-0.02,0.01,Stand
63.23323011,1.34,9.52,0.16,-0.02,-0.02,0.01,Stand
63.33929014,1.34,9.57,0.12,-0.01,-0.02,0.01,Stand
63.443398,1.34,9.57,0.14,-0.02,-0.02,0.01,Stand
63.54797101,1.37,9.58,0.15,-0.02,-0.02,0.01,Stand
63.65216088,1.33,9.54,0.16,-0.01,-0.03,0.01,Stand
63.757236,1.41,9.53,0.18,-0.02,-0.02,0.01,Stand
63.86244297,1.33,9.58,0.14,-0.02,-0.03,0,Stand
63.96723509,1.31,9.57,0.03,0,-0.05,0,Stand
64.0721662,1.3,9.54,0.1,0.03,-0.05,0.02,Stand
64.17720389,1.32,9.54,0.04,0.03,-0.05,0.04,Stand
64.28267217,1.38,9.54,-0.03,0.02,-0.03,0.04,Stand
64.38715482,1.41,9.58,-0.13,0,-0.02,0.03,Stand
64.49198318,1.45,9.55,-0.11,-0.01,-0.01,0.01,Stand
64.59702301,1.49,9.62,-0.14,-0.03,-0.02,0.01,Stand
64.70271206,1.41,9.55,-0.11,-0.03,-0.01,0,Stand
64.80793691,1.4,9.51,-0.05,-0.03,-0.01,0,Stand
64.91317797,1.39,9.55,-0.08,-0.04,0.01,0.01,Stand
65.0176549,1.58,9.67,-0.07,-0.06,0.02,0,Stand
65.12331104,1.37,9.56,0.06,-0.06,0.01,-0.02,Stand
65.22797108,1.38,9.54,0.1,-0.06,-0.01,-0.02,Stand
65.33298206,1.36,9.56,0.19,-0.06,-0.02,-0.02,Stand
65.43760204,1.37,9.59,0.23,-0.05,-0.02,-0.01,Stand
65.54305196,1.36,9.57,0.22,-0.05,-0.01,-0.01,Stand
65.64717698,1.3,9.56,0.26,-0.04,-0.01,0,Stand
65.75239396,1.21,9.49,0.22,-0.04,-0.01,-0.01,Stand
65.85716391,1.25,9.55,0.27,-0.03,-0.02,-0.01,Stand
65.96289301,1.24,9.52,0.3,-0.03,-0.03,0,Stand
66.06765413,1.29,9.58,0.3,-0.03,-0.03,0,Stand
66.17265892,1.23,9.58,0.28,-0.02,-0.01,0,Stand
66.27717614,1.23,9.56,0.31,-0.02,-0.01,0.01,Stand
66.3822,1.26,9.6,0.3,-0.02,-0.02,0,Stand
66.48713899,1.23,9.56,0.3,-0.02,-0.02,0.01,Stand
66.59275699,1.21,9.58,0.31,-0.02,-0.03,0,Stand
66.69739795,1.2,9.56,0.32,-0.02,-0.03,0,Stand
66.80301094,1.23,9.6,0.32,-0.01,-0.02,0,Stand
66.90813518,1.22,9.55,0.3,-0.01,-0.03,0,Stand
67.01199007,1.18,9.55,0.3,-0.02,-0.02,0,Stand
67.11764193,1.16,9.58,0.3,-0.03,-0.03,0,Stand
67.22334313,1.16,9.57,0.33,-0.02,-0.02,0,Stand
67.32818508,1.13,9.55,0.32,-0.03,-0.02,0.01,Stand
67.43314409,1.22,9.56,0.33,-0.03,-0.02,0.01,Stand
67.53823781,1.19,9.58,0.34,-0.02,-0.01,0.01,Stand
67.643255,1.19,9.58,0.34,-0.03,-0.02,0.01,Stand
67.74819613,1.19,9.57,0.34,-0.01,-0.01,0.01,Stand
67.85257792,1.19,9.58,0.34,-0.02,-0.02,0.01,Stand
67.95718908,1.19,9.62,0.34,-0.02,-0.03,0.01,Stand
68.06310701,1.22,9.53,0.35,-0.02,-0.02,0.01,Stand
68.18258095,1.2,9.58,0.34,-0.02,-0.02,0.01,Stand
68.27217293,1.22,9.56,0.33,-0.02,-0.02,0.01,Stand
68.37716198,1.2,9.57,0.36,-0.02,-0.02,0.01,Stand
68.48221684,1.18,9.56,0.37,-0.03,-0.02,0.01,Stand
68.587327,1.23,9.58,0.34,-0.02,-0.02,0.01,Stand
68.69215894,1.19,9.57,0.38,-0.02,-0.02,0.01,Stand
68.79716492,1.2,9.56,0.35,-0.03,-0.02,0.01,Stand
68.90331483,1.22,9.54,0.37,-0.02,-0.02,0.01,Stand
69.00813413,1.24,9.57,0.38,-0.02,-0.02,0.01,Stand
69.11325788,1.27,9.6,0.4,-0.03,-0.02,0.01,Stand
69.21855211,1.21,9.56,0.37,-0.02,-0.02,0.01,Stand
69.32215023,1.22,9.56,0.38,-0.01,-0.02,0.01,Stand
69.42636418,1.24,9.57,0.39,-0.02,-0.03,0.01,Stand
69.53154206,1.26,9.58,0.4,-0.02,-0.02,0.01,Stand
69.63788891,1.21,9.55,0.39,-0.01,-0.02,0.01,Stand
69.743325,1.24,9.54,0.39,-0.02,-0.02,0.01,Stand
69.84821796,1.24,9.56,0.36,-0.02,-0.02,0.01,Stand
69.9534142,1.24,9.55,0.39,-0.01,-0.03,0.01,Stand
70.05843711,1.25,9.59,0.4,-0.03,-0.02,0.01,Stand
70.16346312,1.29,9.54,0.41,-0.02,-0.02,0.01,Stand
70.26832008,1.27,9.55,0.38,-0.02,-0.02,0.01,Stand
70.37339687,1.23,9.58,0.4,-0.02,-0.02,0.01,Stand
70.47811198,1.28,9.55,0.39,-0.02,-0.02,0.01,Stand
70.5832541,1.25,9.54,0.43,-0.02,-0.03,0.01,Stand
70.68829989,1.24,9.53,0.44,-0.02,-0.01,0.01,Stand
70.79303694,1.24,9.54,0.38,-0.02,-0.02,0.01,Stand
70.89825702,1.24,9.5,0.37,-0.02,-0.03,0.01,Stand
71.00343919,1.29,9.58,0.37,-0.02,-0.03,0.01,Stand
71.10824394,1.29,9.53,0.4,-0.02,-0.03,0.01,Stand
71.21335697,1.28,9.53,0.38,-0.02,-0.02,0.01,Stand
71.31824207,1.27,9.56,0.41,-0.02,-0.03,0.01,Stand
71.42317009,1.32,9.52,0.41,-0.02,-0.03,0.01,Stand
71.52811694,1.27,9.53,0.41,-0.03,-0.03,0.01,Stand
71.63332391,1.3,9.59,0.39,-0.02,-0.02,0.01,Stand
71.738307,1.27,9.52,0.39,-0.03,-0.02,0.01,Stand
71.84430504,1.29,9.57,0.37,-0.02,-0.02,0.01,Stand
71.94719696,1.26,9.56,0.39,-0.02,-0.01,0.01,Stand
72.05240011,1.31,9.55,0.39,-0.03,-0.03,0.01,Stand
72.17234802,1.28,9.56,0.42,-0.02,-0.02,0.01,Stand
72.26216006,1.26,9.53,0.45,-0.02,-0.02,0.01,Stand
72.36709285,1.24,9.51,0.42,-0.02,-0.01,0.01,Stand
72.472363,1.26,9.55,0.41,-0.03,-0.03,0,Stand
72.57792783,1.26,9.55,0.41,-0.02,-0.02,0.01,Stand
72.68218493,1.27,9.52,0.42,-0.02,-0.02,0.01,Stand
72.78742599,1.27,9.54,0.43,-0.02,-0.02,0.01,Stand
72.89372587,1.28,9.57,0.43,-0.02,-0.02,0.01,Stand
72.99760413,1.27,9.58,0.42,-0.02,-0.02,0.01,Stand
73.1023438,1.27,9.55,0.44,-0.01,-0.02,0.01,Stand
73.20708513,1.26,9.56,0.42,-0.02,-0.03,0.01,Stand
73.31133318,1.25,9.54,0.44,-0.01,-0.02,0.01,Stand
73.41673899,1.3,9.54,0.45,-0.02,-0.02,0.01,Stand
73.52343011,1.27,9.56,0.44,-0.03,-0.02,0.01,Stand
73.62704611,1.25,9.58,0.41,-0.01,-0.02,0.01,Stand
73.73247004,1.26,9.55,0.39,-0.01,-0.03,0.01,Stand
73.8372128,1.28,9.56,0.41,-0.02,-0.02,0.01,Stand
73.94334316,1.28,9.58,0.4,-0.02,-0.02,0.01,Stand
74.04808903,1.19,9.54,0.38,-0.02,-0.02,0.01,Stand
74.1533649,1.26,9.55,0.42,-0.02,-0.02,0.01,Stand
74.25826883,1.28,9.54,0.42,-0.02,-0.03,0.01,Stand
74.36324716,1.28,9.57,0.42,-0.02,-0.02,0.01,Stand
74.46751094,1.29,9.56,0.42,-0.02,-0.02,0.01,Stand
74.60146618,1.3,9.53,0.43,-0.02,-0.02,0.01,Stand
74.67724991,1.3,9.56,0.42,-0.01,-0.02,0.01,Stand
74.782969,1.29,9.57,0.4,-0.02,-0.02,0.01,Stand
74.88828897,1.27,9.54,0.41,-0.02,-0.03,0.01,Stand
74.99430084,1.3,9.55,0.41,-0.02,-0.02,0.01,Stand
75.09812498,1.27,9.53,0.42,-0.01,-0.02,0.01,Stand
75.20336103,1.3,9.54,0.43,-0.01,-0.02,0.01,Stand
75.30830908,1.31,9.57,0.39,-0.01,-0.02,0.01,Stand
75.41332102,1.32,9.57,0.41,-0.02,-0.02,0.01,Stand
75.51843309,1.3,9.56,0.42,-0.02,-0.02,0.01,Stand
75.62316322,1.29,9.59,0.32,-0.02,-0.01,0.01,Stand
75.72824907,1.26,9.57,0.38,-0.03,-0.02,0.01,Stand
75.83338213,1.28,9.52,0.42,-0.02,-0.02,0.01,Stand
75.9383359,1.28,9.56,0.43,-0.02,-0.02,0.01,Stand
76.0432229,1.3,9.56,0.42,-0.02,-0.02,0.01,Stand
76.14809704,1.29,9.58,0.41,-0.01,-0.02,0.01,Stand
76.25327802,1.31,9.54,0.42,-0.01,-0.02,0.01,Stand
76.35839891,1.3,9.55,0.42,-0.02,-0.02,0.01,Stand
76.46333909,1.29,9.58,0.39,-0.02,-0.02,0,Stand
76.56924582,1.3,9.58,0.41,-0.02,-0.02,0.01,Stand
76.67286181,1.29,9.59,0.39,-0.02,-0.02,0.01,Stand
76.77777195,1.31,9.54,0.41,-0.01,-0.02,0.01,Stand
76.88231707,1.28,9.56,0.46,-0.02,-0.02,0.01,Stand
76.98737788,1.28,9.57,0.44,-0.02,-0.02,0.01,Stand
77.09237099,1.3,9.58,0.41,-0.02,-0.03,0.01,Stand
77.19830012,1.29,9.56,0.42,-0.02,-0.03,0.01,Stand
77.30332589,1.34,9.63,0.35,-0.03,-0.03,0.01,Stand
77.40836096,1.29,9.57,0.41,-0.02,-0.03,0.02,Stand
77.51268101,1.28,9.55,0.42,-0.01,-0.03,0,Stand
77.61807799,1.28,9.55,0.43,-0.02,-0.03,0.01,Stand
77.72323608,1.31,9.56,0.42,-0.02,-0.03,0,Stand
77.82806396,1.25,9.52,0.4,-0.02,-0.03,0,Stand
77.93342209,1.31,9.58,0.41,-0.01,-0.02,0,Stand
78.03818893,1.28,9.54,0.4,-0.02,-0.03,0.01,Stand
78.14322805,1.29,9.57,0.41,-0.02,-0.02,0.01,Stand
78.24733591,1.26,9.54,0.36,-0.01,-0.02,0.01,Stand
78.35227013,1.3,9.56,0.38,-0.01,-0.03,0.01,Stand
78.45821309,1.28,9.54,0.35,-0.01,-0.03,0.01,Stand
78.56332588,1.27,9.59,0.37,-0.02,-0.02,0.01,Stand
78.66711187,1.24,9.57,0.36,-0.02,-0.02,0,Stand
78.77329516,1.28,9.56,0.36,-0.02,-0.02,0.01,Stand
78.87817907,1.29,9.56,0.38,-0.02,-0.03,0.01,Stand
78.98336792,1.32,9.59,0.25,-0.02,-0.02,0.01,Stand
79.08733797,1.3,9.56,0.33,-0.03,-0.02,0.01,Stand
79.19220805,1.28,9.53,0.35,-0.02,-0.02,0,Stand
79.29824615,1.29,9.54,0.35,-0.02,-0.03,0,Stand
79.40342021,1.28,9.58,0.37,-0.02,-0.02,0,Stand
79.50740409,1.27,9.56,0.38,-0.02,-0.02,0.01,Stand
79.61158085,1.3,9.56,0.36,-0.02,-0.02,0.01,Stand
79.71735287,1.27,9.56,0.38,-0.02,-0.02,0.01,Stand
79.82401705,1.26,9.57,0.38,-0.03,-0.03,0.01,Stand
79.92847681,1.27,9.57,0.4,-0.02,-0.02,0,Stand
80.03334188,1.27,9.58,0.37,-0.02,-0.02,0.01,Stand
80.13825202,1.24,9.54,0.41,-0.02,-0.02,0.01,Stand
80.24201894,1.26,9.56,0.39,-0.02,-0.02,0.01,Stand
80.34705782,1.27,9.52,0.39,-0.02,-0.02,0.01,Stand
80.45201397,1.27,9.53,0.41,-0.02,-0.02,0.01,Stand
80.55707908,1.25,9.55,0.4,-0.02,-0.02,0.01,Stand
80.66215611,1.25,9.59,0.31,-0.02,-0.02,0.02,Stand
80.76709509,1.2,9.54,0.34,-0.02,-0.01,0.01,Stand
80.87215519,1.27,9.55,0.37,-0.02,-0.02,0.01,Stand
80.99224019,1.28,9.56,0.37,-0.02,-0.02,0.01,Stand
81.08201504,1.27,9.6,0.35,-0.02,-0.02,0.01,Stand
81.18726015,1.28,9.56,0.39,-0.01,-0.02,0.01,Stand
81.29215622,1.26,9.57,0.4,-0.02,-0.02,0.01,Stand
81.39714503,1.27,9.52,0.4,-0.02,-0.02,0.01,Stand
81.5021739,1.3,9.57,0.39,-0.02,-0.02,0.01,Stand
81.60721779,1.28,9.55,0.39,-0.01,-0.01,0.01,Stand
81.71202898,1.29,9.55,0.39,-0.02,-0.02,0.01,Stand
81.81824088,1.33,9.57,0.38,-0.03,0.01,0,Stand
81.92209792,1.26,9.56,0.47,-0.04,0.02,0,Stand
