Device,Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Annotation
MPY ESP32,932.5313210487366,1.53,9.52,0.52,-0.02,-0.03,0.01,Unmarked
MPY ESP32,932.6365299224854,1.49,9.53,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,932.7412168979645,1.49,9.48,0.52,-0.02,-0.03,0.01,Unmarked
MPY ESP32,932.8460919857025,1.49,9.53,0.51,-0.01,-0.01,0.01,Unmarked
MPY ESP32,932.951621055603,1.49,9.5,0.54,-0.02,-0.04,0.01,Unmarked
MPY ESP32,933.0561420917511,1.53,9.53,0.52,-0.02,-0.01,0.01,Unmarked
MPY ESP32,933.1611080169678,1.51,9.52,0.51,-0.02,-0.01,0.01,Unmarked
MPY ESP32,933.2665770053864,1.47,9.5,0.53,-0.02,-0.03,0.01,Unmarked
MPY ESP32,933.3712170124054,1.5,9.5,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,933.4759950637817,1.55,9.56,0.52,-0.02,-0.01,0.01,Unmarked
MPY ESP32,933.5814797878265,1.49,9.51,0.52,-0.02,-0.03,0.01,Unmarked
MPY ESP32,933.6860830783844,1.52,9.53,0.51,-0.03,-0.01,0.01,Unmarked
MPY ESP32,933.7921929359436,1.51,9.52,0.52,-0.02,-0.03,0.01,Unmarked
MPY ESP32,933.8960230350494,1.51,9.54,0.53,-0.02,-0.04,0.01,Unmarked
MPY ESP32,934.0011298656464,1.53,9.51,0.52,-0.02,-0.01,0.01,Unmarked
MPY ESP32,934.1058511734009,1.52,9.54,0.53,-0.02,-0.02,0.01,Unmarked
MPY ESP32,934.2118499279022,1.53,9.51,0.52,-0.01,-0.02,0.01,Unmarked
MPY ESP32,934.3171489238739,1.52,9.5,0.52,-0.02,-0.04,0.01,Unmarked
MPY ESP32,934.4224581718445,1.5,9.5,0.51,-0.01,-0.03,0.01,Unmarked
MPY ESP32,934.5260820388794,1.54,9.5,0.52,-0.02,-0.04,0.01,Unmarked
MPY ESP32,934.6326460838318,1.52,9.51,0.5,-0.02,-0.02,0.01,Unmarked
MPY ESP32,934.7661600112915,1.53,9.53,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,934.8412640094757,1.55,9.52,0.51,-0.02,-0.02,0.01,Unmarked
MPY ESP32,934.9466369152069,1.53,9.52,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,935.0513551235199,1.48,9.51,0.51,-0.02,-0.04,0.01,Unmarked
MPY ESP32,935.1562490463257,1.5,9.52,0.55,-0.02,-0.01,0.01,Unmarked
MPY ESP32,935.2611000537872,1.51,9.52,0.53,-0.02,-0.01,0.01,Unmarked
MPY ESP32,935.3655469417572,1.48,9.5,0.55,-0.01,-0.01,0.01,Unmarked
MPY ESP32,935.4709270000458,1.52,9.53,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,935.5767338275909,1.5,9.5,0.5,-0.02,-0.02,0.01,Unmarked
MPY ESP32,935.6813621520996,1.5,9.52,0.53,-0.01,-0.02,0.01,Unmarked
MPY ESP32,935.786012172699,1.53,9.53,0.53,-0.01,-0.01,0.01,Unmarked
MPY ESP32,935.892165184021,1.53,9.5,0.51,-0.03,-0.04,0.01,Unmarked
MPY ESP32,935.9970819950104,1.53,9.55,0.52,-0.01,-0.02,0.01,Unmarked
MPY ESP32,936.1014251708984,1.53,9.5,0.52,-0.01,-0.03,0.01,Unmarked
MPY ESP32,936.2064619064331,1.5,9.54,0.51,-0.02,-0.02,0.01,Unmarked
MPY ESP32,936.3112699985504,1.52,9.52,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,936.4158971309662,1.51,9.57,0.51,-0.02,-0.02,0.01,Unmarked
MPY ESP32,936.5208609104156,1.53,9.55,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,936.6262640953064,1.47,9.53,0.52,-0.02,-0.03,0.01,Unmarked
MPY ESP32,936.7314500808716,1.52,9.54,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,936.8364388942719,1.52,9.52,0.54,-0.03,-0.03,0.01,Unmarked
MPY ESP32,936.9410560131073,1.55,9.52,0.51,-0.01,-0.02,0.01,Unmarked
MPY ESP32,937.046480178833,1.52,9.52,0.49,-0.02,-0.02,0.01,Unmarked
MPY ESP32,937.1523261070251,1.52,9.49,0.49,-0.01,-0.03,0.01,Unmarked
MPY ESP32,937.257248878479,1.52,9.51,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,937.3610601425171,1.55,9.52,0.47,-0.03,-0.03,0.01,Unmarked
MPY ESP32,937.4662790298462,1.53,9.5,0.48,-0.03,-0.02,0.01,Unmarked
MPY ESP32,937.5714302062988,1.54,9.55,0.5,-0.02,-0.03,0.01,Unmarked
MPY ESP32,937.6763370037079,1.5,9.55,0.48,-0.02,-0.02,0.01,Unmarked
MPY ESP32,937.797425031662,1.53,9.53,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,937.886234998703,1.52,9.49,0.58,-0.02,-0.01,0.01,Unmarked
MPY ESP32,937.9910588264465,1.5,9.49,0.5,-0.02,-0.03,0.01,Unmarked
MPY ESP32,938.0961599349976,1.56,9.52,0.5,-0.01,-0.01,0.01,Unmarked
MPY ESP32,938.2008581161499,1.53,9.53,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,938.3063049316406,1.53,9.53,0.52,-0.01,-0.01,0.01,Unmarked
MPY ESP32,938.4113309383392,1.54,9.49,0.51,-0.02,-0.04,0.01,Unmarked
MPY ESP32,938.5159721374512,1.53,9.49,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,938.6212289333344,1.53,9.49,0.5,-0.02,-0.02,0.01,Unmarked
MPY ESP32,938.7262461185455,1.56,9.5,0.5,-0.02,-0.02,0.01,Unmarked
MPY ESP32,938.8311359882355,1.57,9.54,0.53,-0.01,-0.04,0.01,Unmarked
MPY ESP32,938.936674118042,1.54,9.49,0.52,-0.02,-0.04,0.01,Unmarked
MPY ESP32,939.0559420585632,1.54,9.53,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,939.145975112915,1.54,9.54,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,939.2514390945435,1.53,9.5,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,939.3564629554749,1.57,9.5,0.53,-0.01,-0.02,0.0,Unmarked
MPY ESP32,939.4614861011505,1.54,9.52,0.53,-0.01,-0.01,0.01,Unmarked
MPY ESP32,939.5664649009705,1.52,9.55,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,939.6863701343536,1.56,9.52,0.49,-0.02,-0.03,0.01,Unmarked
MPY ESP32,939.7764270305634,1.52,9.53,0.52,-0.02,-0.02,0.0,Unmarked
MPY ESP32,939.8816299438477,1.53,9.52,0.53,-0.03,-0.02,0.01,Unmarked
MPY ESP32,939.9874169826508,1.52,9.53,0.53,-0.02,-0.03,0.01,Unmarked
MPY ESP32,940.0920372009277,1.52,9.53,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,940.1962599754333,1.56,9.55,0.51,-0.02,-0.01,0.01,Unmarked
MPY ESP32,940.3013110160828,1.52,9.55,0.53,-0.01,-0.03,0.01,Unmarked
MPY ESP32,940.4068169593811,1.54,9.55,0.53,-0.02,-0.03,0.01,Unmarked
MPY ESP32,940.5124230384827,1.53,9.52,0.53,-0.01,-0.01,0.01,Unmarked
MPY ESP32,940.6177930831909,1.55,9.48,0.49,-0.02,-0.01,0.01,Unmarked
MPY ESP32,940.722353219986,1.56,9.55,0.5,-0.02,-0.01,0.01,Unmarked
MPY ESP32,940.8274500370026,1.54,9.53,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,940.9317200183868,1.52,9.53,0.51,-0.01,-0.02,0.01,Unmarked
MPY ESP32,941.0358881950378,1.52,9.53,0.52,-0.02,-0.01,0.01,Unmarked
MPY ESP32,941.1567969322205,1.51,9.52,0.5,-0.02,-0.03,0.01,Unmarked
MPY ESP32,941.2474720478058,1.53,9.54,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,941.3526809215546,1.5,9.49,0.51,-0.02,-0.02,0.01,Unmarked
MPY ESP32,941.4569110870361,1.5,9.52,0.51,-0.02,-0.01,0.01,Unmarked
MPY ESP32,941.5614860057831,1.55,9.52,0.51,-0.02,-0.02,0.01,Unmarked
MPY ESP32,941.681499004364,1.52,9.54,0.54,-0.02,-0.03,0.0,Unmarked
MPY ESP32,941.7714660167694,1.51,9.5,0.52,-0.03,-0.02,0.01,Unmarked
MPY ESP32,941.8769330978394,1.5,9.52,0.52,-0.02,-0.04,0.01,Unmarked
MPY ESP32,941.9825241565704,1.52,9.5,0.52,-0.02,-0.0,0.01,Unmarked
MPY ESP32,942.0876150131226,1.53,9.54,0.53,-0.03,-0.02,0.01,Unmarked
MPY ESP32,942.1925082206726,1.52,9.54,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,942.3125381469727,1.53,9.53,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,942.4027361869812,1.53,9.51,0.53,-0.02,-0.04,0.01,Unmarked
MPY ESP32,942.5077600479126,1.54,9.51,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,942.6121718883514,1.53,9.54,0.51,-0.02,-0.02,0.01,Unmarked
MPY ESP32,942.7163939476013,1.53,9.53,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,942.8225309848785,1.53,9.55,0.5,-0.02,-0.04,0.01,Unmarked
MPY ESP32,942.9424660205841,1.54,9.48,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,943.0325329303741,1.56,9.5,0.52,-0.02,-0.04,0.01,Unmarked
MPY ESP32,943.136638879776,1.55,9.54,0.5,-0.02,-0.01,0.01,Unmarked
MPY ESP32,943.2413129806519,1.55,9.52,0.53,-0.02,-0.04,0.01,Unmarked
MPY ESP32,943.3464560508728,1.52,9.5,0.53,-0.02,-0.01,0.01,Unmarked
MPY ESP32,943.4516260623932,1.49,9.52,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,943.556275844574,1.56,9.52,0.53,-0.01,-0.03,0.01,Unmarked
MPY ESP32,943.66135597229,1.54,9.51,0.54,-0.02,-0.01,0.01,Unmarked
MPY ESP32,943.7662451267242,1.54,9.52,0.52,-0.03,-0.03,0.01,Unmarked
MPY ESP32,943.8713541030884,1.54,9.49,0.53,-0.02,-0.04,0.01,Unmarked
MPY ESP32,943.9773728847504,1.56,9.5,0.55,-0.01,-0.02,0.01,Unmarked
MPY ESP32,944.0825250148773,1.55,9.5,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,944.1874349117279,1.57,9.52,0.54,-0.01,-0.01,0.01,Unmarked
MPY ESP32,944.2934970855713,1.52,9.54,0.53,-0.01,-0.02,0.01,Unmarked
MPY ESP32,944.3972971439362,1.52,9.5,0.53,-0.02,-0.0,0.01,Unmarked
MPY ESP32,944.5025789737701,1.56,9.52,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,944.6076500415802,1.57,9.53,0.54,-0.02,-0.04,0.01,Unmarked
MPY ESP32,944.7126259803772,1.5,9.51,0.53,-0.02,-0.01,0.01,Unmarked
MPY ESP32,944.8172578811646,1.54,9.5,0.52,-0.02,-0.03,0.01,Unmarked
MPY ESP32,944.9223449230194,1.54,9.52,0.51,-0.03,-0.02,0.01,Unmarked
MPY ESP32,945.0274958610535,1.52,9.49,0.53,-0.02,-0.03,0.01,Unmarked
MPY ESP32,945.1315670013428,1.53,9.52,0.53,-0.01,-0.01,0.01,Unmarked
MPY ESP32,945.2373580932617,1.52,9.53,0.53,-0.02,-0.02,0.01,Unmarked
MPY ESP32,945.3415751457214,1.52,9.51,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,945.4475529193878,1.54,9.5,0.52,-0.02,-0.03,0.01,Unmarked
MPY ESP32,945.5526840686798,1.47,9.49,0.53,-0.03,-0.01,0.01,Unmarked
MPY ESP32,945.6571838855743,1.54,9.51,0.56,-0.02,-0.0,0.01,Unmarked
MPY ESP32,945.7613580226898,1.53,9.52,0.57,-0.02,-0.03,0.01,Unmarked
MPY ESP32,945.8664441108704,1.51,9.54,0.53,-0.02,-0.01,0.01,Unmarked
MPY ESP32,945.9715111255646,1.51,9.48,0.54,-0.02,-0.01,0.01,Unmarked
MPY ESP32,946.0772490501404,1.53,9.54,0.59,-0.02,-0.02,0.01,Unmarked
MPY ESP32,946.1826779842377,1.52,9.54,0.52,-0.01,-0.03,0.01,Unmarked
MPY ESP32,946.2872869968414,1.49,9.5,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,946.3927531242371,1.52,9.51,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,946.4962680339813,1.53,9.52,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,946.602728843689,1.52,9.52,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,946.7076179981232,1.5,9.5,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,946.8113389015198,1.54,9.5,0.56,-0.02,-0.01,0.01,Unmarked
MPY ESP32,946.9174950122833,1.52,9.53,0.54,-0.01,-0.03,0.01,Unmarked
MPY ESP32,947.0221610069275,1.5,9.53,0.53,-0.01,-0.02,0.01,Unmarked
MPY ESP32,947.1264979839325,1.55,9.5,0.53,-0.02,-0.02,0.01,Unmarked
MPY ESP32,947.2314260005951,1.51,9.53,0.56,-0.01,-0.02,0.01,Unmarked
MPY ESP32,947.3375449180603,1.52,9.52,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,947.4413108825684,1.49,9.5,0.54,-0.02,-0.01,0.01,Unmarked
MPY ESP32,947.5464098453522,1.53,9.52,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,947.6518211364746,1.51,9.51,0.54,-0.01,-0.02,0.01,Unmarked
MPY ESP32,947.7564430236816,1.55,9.54,0.52,-0.02,-0.04,0.01,Unmarked
MPY ESP32,947.8614549636841,1.57,9.56,0.55,-0.02,-0.01,0.01,Unmarked
MPY ESP32,947.9662141799927,1.53,9.5,0.53,-0.02,-0.01,0.0,Unmarked
MPY ESP32,948.071524143219,1.55,9.52,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,948.176433801651,1.51,9.52,0.52,-0.02,-0.04,0.01,Unmarked
MPY ESP32,948.2811200618744,1.5,9.49,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,948.3864870071411,1.5,9.49,0.54,-0.03,-0.03,0.01,Unmarked
MPY ESP32,948.4914889335632,1.53,9.52,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,948.5963160991669,1.54,9.53,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,948.7024760246277,1.51,9.51,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,948.8368439674377,1.53,9.53,0.51,-0.02,-0.03,0.01,Unmarked
MPY ESP32,948.9114768505096,1.54,9.51,0.56,-0.03,-0.03,0.01,Unmarked
MPY ESP32,949.0163640975952,1.51,9.5,0.53,-0.01,-0.02,0.01,Unmarked
MPY ESP32,949.1224088668823,1.55,9.52,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,949.2283160686493,1.51,9.48,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,949.3315608501434,1.5,9.49,0.58,-0.01,-0.03,0.01,Unmarked
MPY ESP32,949.4368000030518,1.53,9.49,0.52,-0.03,-0.02,0.01,Unmarked
MPY ESP32,949.5426568984985,1.51,9.5,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,949.6624920368195,1.53,9.49,0.55,-0.02,-0.01,0.01,Unmarked
MPY ESP32,949.7662661075592,1.55,9.49,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,949.8575541973114,1.51,9.55,0.53,-0.03,-0.02,0.0,Unmarked
MPY ESP32,949.9615550041199,1.54,9.54,0.54,-0.02,-0.01,0.01,Unmarked
MPY ESP32,950.0827481746674,1.52,9.48,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,950.1713440418243,1.55,9.51,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,950.2774319648743,1.53,9.5,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,950.3818869590759,1.54,9.53,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,950.4858958721161,1.5,9.52,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,950.5918991565704,1.54,9.5,0.55,-0.01,-0.02,0.01,Unmarked
MPY ESP32,950.6976230144501,1.54,9.52,0.56,-0.01,-0.02,0.01,Unmarked
MPY ESP32,950.8024561405182,1.56,9.55,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,950.9086508750916,1.5,9.5,0.53,-0.02,-0.0,0.01,Unmarked
MPY ESP32,951.0126600265503,1.55,9.54,0.51,-0.03,-0.03,0.01,Unmarked
MPY ESP32,951.1174409389496,1.57,9.51,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,951.222503900528,1.52,9.53,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,951.3283879756927,1.53,9.53,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,951.4313759803772,1.53,9.53,0.56,-0.01,-0.01,0.01,Unmarked
MPY ESP32,951.5370790958405,1.53,9.54,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,951.6407120227814,1.53,9.52,0.55,-0.01,-0.01,0.01,Unmarked
MPY ESP32,951.7459530830383,1.51,9.52,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,951.8517589569092,1.53,9.47,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,951.956521987915,1.52,9.5,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,952.0613610744476,1.53,9.48,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,952.1663839817047,1.53,9.51,0.56,-0.01,-0.01,0.01,Unmarked
MPY ESP32,952.2713038921356,1.52,9.49,0.54,-0.01,-0.01,0.01,Unmarked
MPY ESP32,952.3775069713593,1.51,9.51,0.55,-0.01,-0.03,0.01,Unmarked
MPY ESP32,952.4813170433044,1.52,9.48,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,952.5864679813385,1.51,9.51,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,952.6925029754639,1.55,9.5,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,952.7975931167603,1.52,9.5,0.52,-0.01,-0.03,0.01,Unmarked
MPY ESP32,952.902615070343,1.56,9.52,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,953.0074779987335,1.53,9.51,0.56,-0.02,-0.01,0.01,Unmarked
MPY ESP32,953.1127099990845,1.51,9.51,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,953.2175800800323,1.57,9.52,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,953.322046995163,1.54,9.48,0.54,-0.02,-0.0,0.01,Unmarked
MPY ESP32,953.4267959594727,1.52,9.49,0.51,-0.02,-0.02,0.01,Unmarked
MPY ESP32,953.5314910411835,1.51,9.52,0.53,-0.02,-0.03,0.01,Unmarked
MPY ESP32,953.6375968456268,1.54,9.5,0.57,-0.03,-0.04,0.01,Unmarked
MPY ESP32,953.7424199581146,1.58,9.52,0.55,-0.02,-0.04,0.01,Unmarked
MPY ESP32,953.8470859527588,1.52,9.52,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,953.9676620960236,1.51,9.52,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,954.0563859939575,1.56,9.52,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,954.1614799499512,1.52,9.5,0.56,-0.01,-0.03,0.01,Unmarked
MPY ESP32,954.2662329673767,1.53,9.53,0.5,-0.01,-0.02,0.01,Unmarked
MPY ESP32,954.3715581893921,1.51,9.5,0.56,-0.02,-0.01,0.01,Unmarked
MPY ESP32,954.476320028305,1.53,9.53,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,954.5814142227173,1.57,9.46,0.54,-0.02,-0.03,0.01,Unmarked
MPY ESP32,954.6865890026093,1.53,9.49,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,954.791463136673,1.52,9.5,0.57,-0.02,-0.03,0.01,Unmarked
MPY ESP32,954.8973209857941,1.53,9.51,0.53,-0.02,-0.02,0.01,Unmarked
MPY ESP32,955.002711057663,1.52,9.5,0.55,-0.01,-0.01,0.01,Unmarked
MPY ESP32,955.1075129508972,1.53,9.52,0.57,-0.02,-0.01,0.01,Unmarked
MPY ESP32,955.2276110649109,1.51,9.53,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,955.3172619342804,1.56,9.55,0.57,-0.01,-0.03,0.01,Unmarked
MPY ESP32,955.4218301773071,1.53,9.52,0.52,-0.02,-0.02,0.01,Unmarked
MPY ESP32,955.5274300575256,1.56,9.51,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,955.6324331760406,1.55,9.5,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,955.7375869750977,1.51,9.5,0.54,-0.02,-0.01,0.01,Unmarked
MPY ESP32,955.8425240516663,1.52,9.5,0.57,-0.01,-0.02,0.01,Unmarked
MPY ESP32,955.9485502243042,1.49,9.53,0.53,-0.02,-0.01,0.01,Unmarked
MPY ESP32,956.0519139766693,1.51,9.51,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,956.1574289798737,1.52,9.52,0.57,-0.02,-0.03,0.01,Unmarked
MPY ESP32,956.262540102005,1.53,9.5,0.55,-0.02,-0.01,0.01,Unmarked
MPY ESP32,956.367397069931,1.54,9.5,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,956.4727020263672,1.53,9.49,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,956.5785160064697,1.52,9.52,0.54,-0.02,-0.01,0.01,Unmarked
MPY ESP32,956.6815071105957,1.52,9.53,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,956.7871580123901,1.53,9.5,0.53,-0.02,-0.02,0.01,Unmarked
MPY ESP32,956.8917610645294,1.52,9.53,0.55,-0.02,-0.01,0.01,Unmarked
MPY ESP32,956.9964799880981,1.54,9.5,0.56,-0.02,-0.04,0.01,Unmarked
MPY ESP32,957.1018810272217,1.54,9.53,0.56,-0.02,0.0,0.01,Unmarked
MPY ESP32,957.2077460289001,1.52,9.51,0.56,-0.02,-0.01,0.01,Unmarked
MPY ESP32,957.3126320838928,1.53,9.53,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,957.4173622131348,1.53,9.49,0.58,-0.02,-0.03,0.01,Unmarked
MPY ESP32,957.52254986763,1.53,9.49,0.57,-0.02,-0.03,0.01,Unmarked
MPY ESP32,957.627277135849,1.5,9.48,0.59,-0.01,-0.02,0.01,Unmarked
MPY ESP32,957.7313740253448,1.52,9.5,0.56,-0.01,-0.02,0.01,Unmarked
MPY ESP32,957.8368701934814,1.56,9.5,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,957.9425790309906,1.56,9.52,0.59,-0.02,-0.02,0.01,Unmarked
MPY ESP32,958.0493669509888,1.55,9.49,0.55,-0.02,-0.01,0.01,Unmarked
MPY ESP32,958.1517338752747,1.53,9.51,0.54,-0.02,-0.02,0.01,Unmarked
MPY ESP32,958.2565071582794,1.56,9.53,0.57,-0.01,-0.04,0.01,Unmarked
MPY ESP32,958.3622279167175,1.52,9.5,0.57,-0.02,-0.03,0.01,Unmarked
MPY ESP32,958.4664800167084,1.57,9.51,0.55,-0.02,-0.04,0.01,Unmarked
MPY ESP32,958.5715079307556,1.56,9.5,0.53,-0.02,-0.04,0.01,Unmarked
MPY ESP32,958.6776719093323,1.54,9.49,0.57,-0.01,-0.01,0.01,Unmarked
MPY ESP32,958.7813060283661,1.53,9.5,0.56,-0.02,-0.01,0.01,Unmarked
MPY ESP32,958.8877370357513,1.55,9.49,0.53,-0.02,-0.03,0.01,Unmarked
MPY ESP32,958.9925618171692,1.56,9.52,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,959.0964779853821,1.57,9.52,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,959.2025940418243,1.57,9.51,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,959.3076767921448,1.55,9.49,0.59,-0.02,-0.04,0.01,Unmarked
MPY ESP32,959.4125699996948,1.57,9.55,0.57,-0.01,-0.03,0.01,Unmarked
MPY ESP32,959.5161819458008,1.5,9.53,0.54,-0.01,-0.01,0.01,Unmarked
MPY ESP32,959.6222400665283,1.55,9.52,0.57,-0.01,-0.02,0.01,Unmarked
MPY ESP32,959.7279438972473,1.52,9.52,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,959.8326361179352,1.53,9.54,0.56,-0.02,-0.01,0.01,Unmarked
MPY ESP32,959.9377949237823,1.52,9.5,0.57,-0.02,-0.04,0.01,Unmarked
MPY ESP32,960.0425798892975,1.54,9.5,0.54,-0.02,-0.05,0.01,Unmarked
MPY ESP32,960.146497964859,1.52,9.48,0.57,-0.02,-0.01,0.01,Unmarked
MPY ESP32,960.2517879009247,1.53,9.52,0.56,-0.02,-0.02,0.01,Unmarked
MPY ESP32,960.3557250499725,1.51,9.49,0.56,-0.02,-0.03,0.01,Unmarked
MPY ESP32,960.4610941410065,1.57,9.55,0.56,-0.02,-0.01,0.01,Unmarked
MPY ESP32,960.56640791893,1.53,9.54,0.57,-0.02,-0.01,0.01,Unmarked
MPY ESP32,960.6726257801056,1.52,9.52,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,960.7775530815125,1.5,9.53,0.56,-0.02,-0.0,0.01,Unmarked
MPY ESP32,960.8826868534088,1.52,9.52,0.57,-0.02,-0.03,0.01,Unmarked
MPY ESP32,960.9877769947052,1.54,9.55,0.59,-0.02,-0.04,0.01,Unmarked
MPY ESP32,961.0917942523956,1.5,9.5,0.58,-0.02,-0.05,0.01,Unmarked
MPY ESP32,961.1971850395203,1.53,9.47,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,961.3026008605957,1.53,9.54,0.53,-0.02,-0.02,0.01,Unmarked
MPY ESP32,961.4075608253479,1.51,9.51,0.57,-0.02,-0.03,0.01,Unmarked
MPY ESP32,961.5115151405334,1.52,9.51,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,961.6465861797333,1.53,9.5,0.57,-0.01,-0.03,0.01,Unmarked
MPY ESP32,961.7230861186981,1.54,9.49,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,961.827773809433,1.54,9.54,0.58,-0.02,-0.02,0.01,Unmarked
MPY ESP32,961.9326090812683,1.52,9.51,0.54,-0.02,-0.01,0.01,Unmarked
MPY ESP32,962.0378329753876,1.53,9.5,0.56,-0.01,-0.01,0.01,Unmarked
MPY ESP32,962.1415548324585,1.52,9.5,0.58,-0.03,-0.02,0.01,Unmarked
MPY ESP32,962.246444940567,1.56,9.52,0.57,-0.01,-0.03,0.01,Unmarked
MPY ESP32,962.351683139801,1.54,9.5,0.59,-0.02,-0.03,0.01,Unmarked
MPY ESP32,962.4564380645752,1.53,9.53,0.57,-0.01,-0.03,0.01,Unmarked
MPY ESP32,962.5616140365601,1.52,9.51,0.55,-0.02,-0.02,0.01,Unmarked
MPY ESP32,962.6663680076599,1.53,9.51,0.55,-0.02,-0.03,0.01,Unmarked
MPY ESP32,962.7721500396729,1.51,9.52,0.57,-0.02,-0.04,0.01,Unmarked
MPY ESP32,962.8765769004822,1.56,9.5,0.57,-0.02,-0.02,0.01,Unmarked
MPY ESP32,962.9816100597382,1.54,9.52,0.55,-0.02,-0.01,0.01,Unmarked
